tag_node,vehicle_type,fuel_type,garage_state,region,ownership,fsr_node,exp_node,lob_node
TAG-1267,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IN,GL,leased,FSR-34,ORG-204,LOB-5
TAG-49,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,SD,GL,leased,FSR-99,ORG-536,LOB-5
TAG-3858,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,SD,GL,leased,FSR-99,ORG-507,LOB-5
TAG-96,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,SD,GL,leased,FSR-99,ORG-507,LOB-5
TAG-2384,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-68,ORG-221,LOB-5
TAG-418,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-68,ORG-221,LOB-5
TAG-3272,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-2,ORG-578,LOB-5
TAG-2822,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-279,LOB-5
TAG-930,Ld Suv 4X4,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-68,ORG-136,LOB-5
TAG-859,Ld Suv 4X4,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-68,ORG-136,LOB-5
TAG-661,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-535,LOB-5
TAG-2553,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-535,LOB-5
TAG-3368,Ld Suv 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-98,ORG-107,LOB-5
TAG-1225,Ld Suv 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-98,ORG-107,LOB-5
TAG-4181,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,ND,GL,leased,FSR-16,ORG-158,LOB-5
TAG-740,Ld Suv 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-37,ORG-308,LOB-5
TAG-3740,Ld Suv 4X4,Ethanol / Unleaded Gasoline,ND,GL,leased,FSR-16,ORG-645,LOB-5
TAG-2416,Ld Suv 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-37,ORG-308,LOB-5
TAG-2309,Ld Suv 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-37,ORG-308,LOB-5
TAG-1098,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IN,GL,leased,FSR-34,ORG-204,LOB-5
TAG-3900,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-434,LOB-5
TAG-329,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-16,ORG-158,LOB-5
TAG-438,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IN,GL,leased,FSR-81,ORG-17,LOB-5
TAG-2793,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IN,GL,leased,FSR-81,ORG-530,LOB-5
TAG-2001,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IN,GL,leased,FSR-81,ORG-530,LOB-5
TAG-2683,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,ND,GL,leased,FSR-16,ORG-158,LOB-5
TAG-3731,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,ND,GL,leased,FSR-16,ORG-158,LOB-5
TAG-319,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,ND,GL,leased,FSR-16,ORG-645,LOB-5
TAG-3246,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-517,LOB-5
TAG-2057,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-14,LOB-5
TAG-2238,Ld Suv 4X4,Gasoline,MN,GL,leased,FSR-18,ORG-79,LOB-5
TAG-646,Ld Suv 4X4,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-48,ORG-202,LOB-5
TAG-750,Ld Suv 4X4,Gasoline,OH,GL,leased,FSR-12,ORG-603,LOB-5
TAG-2854,Ld Van 4X4 (Passenger),Ethanol / Unleaded Gasoline,SD,GL,leased,FSR-99,ORG-507,LOB-5
TAG-2463,Ld Suv 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-98,ORG-552,LOB-5
TAG-1133,Ld Suv 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-98,ORG-574,LOB-1
TAG-1739,Ld Suv 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-37,ORG-554,LOB-5
TAG-2962,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-517,LOB-5
TAG-4217,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-517,LOB-5
TAG-2753,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-517,LOB-5
TAG-3554,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-68,ORG-221,LOB-5
TAG-2280,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-68,ORG-221,LOB-5
TAG-103,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-406,LOB-5
TAG-4454,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-517,LOB-5
TAG-470,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-384,LOB-5
TAG-3002,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-140,LOB-5
TAG-2316,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IN,GL,leased,FSR-81,ORG-17,LOB-5
TAG-3846,Ld Pickup 4X4,Gasoline,MI,GL,leased,FSR-37,ORG-216,LOB-5
TAG-1685,Ld Suv 4X4,Gasoline,MI,GL,leased,FSR-98,ORG-552,LOB-5
TAG-3016,Ld Pickup 4X4,Gasoline,IL,GL,leased,FSR-27,ORG-290,LOB-5
TAG-4043,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-68,ORG-400,LOB-5
TAG-617,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-51,ORG-510,LOB-5
TAG-3783,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-406,LOB-5
TAG-1625,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-601,LOB-5
TAG-2661,Ld Suv 4X4,Gasoline,IL,GL,leased,FSR-27,ORG-194,LOB-5
TAG-3884,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-37,ORG-216,LOB-5
TAG-1442,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-406,LOB-5
TAG-4191,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-406,LOB-5
TAG-2219,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-2,ORG-611,LOB-5
TAG-3881,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-2,ORG-611,LOB-5
TAG-4521,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-406,LOB-5
TAG-867,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IN,GL,leased,FSR-81,ORG-530,LOB-5
TAG-4320,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-34,LOB-2
TAG-1608,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-34,LOB-2
TAG-53,Ld Pickup 4X4,Gasoline,IN,GL,leased,FSR-34,ORG-204,LOB-5
TAG-546,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-48,ORG-215,LOB-5
TAG-4167,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,ND,GL,leased,FSR-16,ORG-595,LOB-5
TAG-4456,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-68,ORG-221,LOB-5
TAG-1983,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-68,ORG-221,LOB-5
TAG-590,Ld Suv 4X4,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-68,ORG-400,LOB-5
TAG-1208,Ld Suv 4X4,Gasoline,WI,GL,leased,FSR-68,ORG-136,LOB-5
TAG-4374,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-68,ORG-172,LOB-5
TAG-4307,Ld Suv 4X4,Gasoline,WI,GL,leased,FSR-68,ORG-172,LOB-5
TAG-4396,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,ND,GL,leased,FSR-16,ORG-645,LOB-5
TAG-702,Ld Suv 4X4,Ethanol / Unleaded Gasoline,TX,GL,leased,FSR-12,ORG-397,LOB-5
TAG-2269,Ld Suv 4X4,Ethanol / Unleaded Gasoline,MA,GL,leased,FSR-98,ORG-205,LOB-7
TAG-485,Ld Suv 4X4,Gasoline,MI,GL,leased,FSR-37,ORG-216,LOB-5
TAG-4099,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-350,LOB-5
TAG-1036,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-2,ORG-578,LOB-5
TAG-2808,Ld Suv 4X4,Gasoline,MI,GL,leased,FSR-37,ORG-554,LOB-5
TAG-2841,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-545,LOB-5
TAG-1850,Ld Suv 4X4,Gasoline,IL,GL,leased,FSR-27,ORG-445,LOB-5
TAG-4247,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-545,LOB-5
TAG-762,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-26,LOB-5
TAG-1216,Ld Suv 4X4,Gasoline,MI,GL,leased,FSR-98,ORG-597,LOB-5
TAG-1134,Ld Suv 4X4,Gasoline,IN,GL,leased,FSR-81,ORG-620,LOB-5
TAG-3105,Ld Suv 4X4,Gasoline,OH,GL,leased,FSR-12,ORG-603,LOB-5
TAG-2675,Ld Suv 4X4,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-48,ORG-215,LOB-5
TAG-3501,Ld Suv 4X4,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-48,ORG-215,LOB-5
TAG-4460,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-1,LOB-5
TAG-3532,Ld Suv 4X4,Gasoline,WI,GL,leased,FSR-51,ORG-510,LOB-5
TAG-1303,Ld Suv 4X4,Gasoline,MN,GL,leased,FSR-18,ORG-74,LOB-5
TAG-1459,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-50,LOB-5
TAG-1772,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-212,LOB-5
TAG-1204,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-434,LOB-5
TAG-347,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-517,LOB-5
TAG-3600,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-194,LOB-5
TAG-2961,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-37,ORG-216,LOB-5
TAG-102,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-98,ORG-107,LOB-5
TAG-4292,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,ND,GL,leased,FSR-16,ORG-595,LOB-5
TAG-1779,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-517,LOB-5
TAG-287,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-50,LOB-5
TAG-3131,Ld Suv 4X4,Gasoline,MI,GL,leased,FSR-98,ORG-15,LOB-2
TAG-532,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-406,LOB-5
TAG-1203,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-290,LOB-5
TAG-412,Ld Suv 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-74,LOB-5
TAG-1366,Ld Suv 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-98,ORG-287,LOB-5
TAG-3288,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-50,LOB-5
TAG-2498,Ld Suv 4X4,Gasoline,IN,GL,leased,FSR-81,ORG-278,LOB-5
TAG-2126,Ld Suv 4X4,Gasoline,OH,GL,leased,FSR-81,ORG-278,LOB-5
TAG-4435,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-74,LOB-5
TAG-924,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-68,ORG-400,LOB-5
TAG-882,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-98,ORG-232,LOB-5
TAG-4349,Ld Suv 4X4,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-48,ORG-202,LOB-5
TAG-3065,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-2,ORG-125,LOB-2
TAG-3661,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-34,LOB-2
TAG-174,Ld Suv 4X4,Gasoline,CO,GL,leased,FSR-55,ORG-89,LOB-2
TAG-2957,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,ND,GL,leased,FSR-16,ORG-645,LOB-5
TAG-3284,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,ND,GL,leased,FSR-16,ORG-645,LOB-5
TAG-598,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,ND,GL,leased,FSR-16,ORG-636,LOB-2
TAG-3249,Ld Pickup 4X4,Gasoline,IN,GL,leased,FSR-81,ORG-530,LOB-5
TAG-1432,Ld Suv 4X4,Gasoline,OH,GL,leased,FSR-12,ORG-541,LOB-5
TAG-1458,Ld Suv 4X4,Gasoline,OH,GL,leased,FSR-12,ORG-397,LOB-5
TAG-3243,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-68,ORG-221,LOB-5
TAG-2610,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-534,LOB-5
TAG-2389,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-535,LOB-5
TAG-871,Ld Suv 4X4,Gasoline,OH,GL,leased,FSR-48,ORG-513,LOB-5
TAG-1818,Ld Suv 4X4,Gasoline,IL,GL,leased,FSR-27,ORG-601,LOB-5
TAG-228,Ld Suv 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-535,LOB-5
TAG-1445,Ld Suv 4X4,Gasoline,IL,GL,leased,FSR-27,ORG-290,LOB-5
TAG-2983,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-545,LOB-5
TAG-3572,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IN,GL,leased,FSR-81,ORG-530,LOB-5
TAG-1012,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-517,LOB-5
TAG-3539,Ld Suv 4X4,Gasoline,IN,GL,leased,FSR-34,ORG-204,LOB-5
TAG-2252,Ld Suv 4X4,Gasoline,IN,GL,leased,FSR-34,ORG-204,LOB-5
TAG-1741,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-12,ORG-397,LOB-5
TAG-3478,Ld Suv 4X4,Gasoline,MI,GL,leased,FSR-37,ORG-554,LOB-5
TAG-2902,Ld Pickup 4X4,Gasoline,WI,GL,leased,FSR-51,ORG-510,LOB-5
TAG-483,Ld Pickup 4X4,Gasoline,MN,GL,leased,FSR-18,ORG-50,LOB-5
TAG-1683,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-74,LOB-5
TAG-1068,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-545,LOB-5
TAG-2794,Ld Suv 4X4,Ethanol / Unleaded Gasoline,SD,GL,leased,FSR-99,ORG-536,LOB-5
TAG-1395,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-601,LOB-5
TAG-1026,Ld Suv 4X4,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-68,ORG-400,LOB-5
TAG-32,Ld Suv 4X4,Gasoline,OH,GL,leased,FSR-12,ORG-603,LOB-5
TAG-1135,Ld Suv 4X4,Gasoline,OH,GL,leased,FSR-12,ORG-603,LOB-5
TAG-553,Ld Suv 4X4,Gasoline,OH,GL,leased,FSR-12,ORG-603,LOB-5
TAG-2717,Ld Suv 4X4,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-48,ORG-202,LOB-5
TAG-2516,Md Pickup,Gasoline,IN,GL,leased,FSR-81,ORG-530,LOB-5
TAG-524,Md Other,Ethanol / Unleaded Gasoline,IN,GL,leased,FSR-81,ORG-17,LOB-5
TAG-2677,Md Pickup,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-51,ORG-510,LOB-5
TAG-2476,Md Other,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-50,LOB-5
TAG-2615,Md Pickup,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-12,ORG-107,LOB-5
TAG-1479,Md Pickup,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-12,ORG-541,LOB-5
TAG-2668,Md Pickup,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-68,ORG-400,LOB-5
TAG-1342,Md Other,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-48,ORG-202,LOB-5
TAG-2733,Md Pickup,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-12,ORG-397,LOB-5
TAG-2855,Md Pickup,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-68,ORG-400,LOB-5
TAG-2379,Md Pickup,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-37,ORG-554,LOB-5
TAG-2920,Md Pickup,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-12,ORG-107,LOB-5
TAG-2763,Md Pickup,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-98,ORG-107,LOB-5
TAG-3972,Md Pickup,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-98,ORG-624,LOB-5
TAG-1892,Md Pickup,Gasoline,SD,GL,leased,FSR-99,ORG-507,LOB-5
TAG-3312,Md Pickup,Gasoline,OH,GL,leased,FSR-48,ORG-513,LOB-5
TAG-2872,Md Other,Diesel,OH,GL,leased,FSR-48,ORG-513,LOB-5
TAG-135,Md Pickup,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-2,ORG-611,LOB-5
TAG-672,Md Pickup,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-68,ORG-221,LOB-5
TAG-1789,Md Other,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-27,ORG-535,LOB-5
TAG-1354,Md Other,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-140,LOB-5
TAG-1500,Md Pickup,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-50,LOB-5
TAG-4132,Md Pickup,Ethanol / Unleaded Gasoline,IN,GL,leased,FSR-34,ORG-204,LOB-5
TAG-4297,Md Other,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-51,ORG-510,LOB-5
TAG-3864,Md Pickup,Cng / Unleaded Gasoline Dual,IL,GL,leased,FSR-27,ORG-545,LOB-5
TAG-1172,Md Other,Ethanol / Unleaded Gasoline,ND,GL,leased,FSR-16,ORG-158,LOB-5
TAG-173,Md Pickup,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-37,ORG-554,LOB-5
TAG-2964,Md Pickup,Ethanol / Unleaded Gasoline,TX,GL,leased,FSR-93,ORG-414,LOB-5
TAG-3863,Md Other,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-12,ORG-603,LOB-5
TAG-3347,Md Other,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-12,ORG-603,LOB-5
TAG-2429,Md Pickup,Gasoline,MI,GL,leased,FSR-98,ORG-624,LOB-5
TAG-2212,Md Pickup,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-68,ORG-400,LOB-5
TAG-1132,Md Other,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-51,ORG-510,LOB-5
TAG-918,Md Other,Diesel,IL,GL,leased,FSR-27,ORG-337,LOB-5
TAG-3209,Md Other,Ethanol / Unleaded Gasoline,ND,GL,leased,FSR-16,ORG-595,LOB-5
TAG-3136,Md Pickup,Gasoline,WI,GL,leased,FSR-68,ORG-400,LOB-5
TAG-2401,Md Other,Ethanol / Unleaded Gasoline,SD,GL,leased,FSR-99,ORG-507,LOB-5
TAG-1907,Md Other,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-48,ORG-202,LOB-5
TAG-3279,Md Other,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-50,LOB-5
TAG-146,Md Other,Ethanol / Unleaded Gasoline,TX,GL,leased,FSR-12,ORG-397,LOB-5
TAG-959,Md Pickup,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-51,ORG-510,LOB-5
TAG-275,Md Pickup,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-290,LOB-5
TAG-4186,Md Pickup,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-37,ORG-554,LOB-5
TAG-723,Md Other,Diesel,OH,GL,leased,FSR-81,ORG-278,LOB-5
TAG-2852,Md Other,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-194,LOB-5
TAG-3607,Md Other,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-194,LOB-5
TAG-2527,Md Pickup,Ethanol / Unleaded Gasoline,IN,GL,leased,FSR-81,ORG-530,LOB-5
TAG-1841,Md Pickup,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-406,LOB-5
TAG-288,Md Other,Gasoline,OH,GL,leased,FSR-48,ORG-202,LOB-5
TAG-2625,Md Other,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-290,LOB-5
TAG-666,Md Other,Diesel,IL,GL,leased,FSR-27,ORG-535,LOB-5
TAG-1653,Md Pickup,Diesel,IL,GL,leased,FSR-27,ORG-290,LOB-5
TAG-987,Md Other,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-194,LOB-5
TAG-2030,Md Pickup,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-445,LOB-5
TAG-1948,Md Other,Diesel,IN,GL,leased,FSR-81,ORG-620,LOB-5
TAG-3993,Md Other,Diesel,IN,GL,leased,FSR-81,ORG-620,LOB-5
TAG-991,Md Other,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-517,LOB-5
TAG-4412,Md Other,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-517,LOB-5
TAG-3372,Md Pickup,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-18,ORG-74,LOB-5
TAG-305,Md Pickup,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-37,ORG-216,LOB-5
TAG-2705,Md Pickup,Ethanol / Unleaded Gasoline,WI,GL,leased,FSR-68,ORG-172,LOB-5
TAG-2617,Md Other,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-517,LOB-5
TAG-4406,Md Pickup,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-98,ORG-232,LOB-5
TAG-3707,Md Other,Ethanol / Unleaded Gasoline,ND,GL,leased,FSR-16,ORG-595,LOB-5
TAG-2180,Md Pickup,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-2,ORG-578,LOB-5
TAG-684,Md Pickup,Gasoline,IN,GL,leased,FSR-81,ORG-586,LOB-5
TAG-3583,Md Other,Gasoline,NJ,GL,leased,FSR-93,ORG-597,LOB-5
TAG-2654,Md Pickup,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-140,LOB-5
TAG-4028,Md Pickup,Gasoline,NJ,GL,leased,FSR-93,ORG-597,LOB-5
TAG-785,Md Pickup,Gasoline,MI,GL,leased,FSR-37,ORG-216,LOB-5
TAG-928,Md Pickup,Ethanol / Unleaded Gasoline,MN,GL,leased,FSR-18,ORG-79,LOB-5
TAG-3701,Md Pickup,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-2,ORG-578,LOB-5
TAG-3536,Md Other,Gasoline,ND,GL,leased,FSR-16,ORG-595,LOB-5
TAG-2708,Md Pickup,Diesel,SD,GL,leased,FSR-99,ORG-536,LOB-5
TAG-2776,Md Pickup,Gasoline,SD,GL,leased,FSR-99,ORG-536,LOB-5
TAG-3693,Md Pickup,Ethanol / Unleaded Gasoline,IL,GL,leased,FSR-27,ORG-1,LOB-5
TAG-534,Md Other,Diesel,MI,GL,leased,FSR-98,ORG-552,LOB-5
TAG-3168,Md Pickup,Gasoline,MI,GL,leased,FSR-37,ORG-554,LOB-5
TAG-474,Md Other,Gasoline,MI,GL,leased,FSR-98,ORG-107,LOB-5
TAG-3919,Md Pickup,Gasoline,IL,GL,leased,FSR-27,ORG-492,LOB-5
TAG-1936,Md Pickup,Diesel,IL,GL,leased,FSR-27,ORG-406,LOB-5
TAG-2402,Md Other,Gasoline,MI,GL,leased,FSR-37,ORG-216,LOB-5
TAG-4498,Md Other,Gasoline,IL,GL,leased,FSR-27,ORG-194,LOB-5
TAG-724,Md Pickup,Gasoline,OH,GL,leased,FSR-98,ORG-597,LOB-5
TAG-4121,Md Other,Ethanol / Unleaded Gasoline,NJ,GL,leased,FSR-93,ORG-597,LOB-5
TAG-1333,Md Pickup,Ethanol / Unleaded Gasoline,MI,GL,leased,FSR-98,ORG-552,LOB-5
TAG-3364,Md Pickup,Ethanol / Unleaded Gasoline,OH,GL,leased,FSR-12,ORG-107,LOB-5
TAG-2579,Hd,Gasoline,IL,GL,leased,FSR-27,ORG-337,LOB-5
TAG-3021,Hd,Diesel,IL,GL,leased,FSR-27,ORG-337,LOB-5
TAG-1345,Hd,Diesel,IL,GL,leased,FSR-27,ORG-337,LOB-5
TAG-2755,Md Pickup,Diesel,IN,GL,leased,FSR-81,ORG-620,LOB-5
TAG-3612,Hd,Biodiesel B20,IN,GL,leased,FSR-81,ORG-17,LOB-5
TAG-2818,Hd,Diesel,IL,GL,leased,FSR-27,ORG-337,LOB-5
TAG-3463,Hd,Diesel,MI,GL,leased,FSR-98,ORG-624,LOB-5
TAG-1108,Md Other,Diesel,TX,GL,leased,FSR-27,ORG-337,LOB-5
TAG-3854,Md Other,Diesel,IL,GL,leased,FSR-27,ORG-337,LOB-5
TAG-224,Med & Heavy Cab And Chassis,Diesel,MA,NE,owned,NA,ORG-37,LOB-5
